id_tiempo,fecha,día,mes,trimestre,año
471820,2009-05-02 13:59:07,2,5,2,2009
471829,2009-05-02 14:02:43,2,5,2,2009
471847,2009-05-02 14:05:05,2,5,2,2009
471901,2009-05-02 14:10:21,2,5,2,2009
471919,2009-05-02 14:16:28,2,5,2,2009
471934,2009-05-02 14:18:57,2,5,2,2009
471940,2009-05-02 14:21:39,2,5,2,2009
471970,2009-05-02 14:36:12,2,5,2,2009
471976,2009-05-02 14:38:31,2,5,2,2009
472000,2009-05-02 14:40:34,2,5,2,2009
472012,2009-05-02 14:40:35,2,5,2,2009
472027,2009-05-02 14:42:18,2,5,2,2009
472045,2009-05-02 14:46:33,2,5,2,2009
472066,2009-05-02 14:47:50,2,5,2,2009
472096,2009-05-02 14:50:29,2,5,2,2009
472111,2009-05-02 14:51:22,2,5,2,2009
472117,2009-05-02 14:52:15,2,5,2,2009
472129,2009-05-02 14:55:19,2,5,2,2009
472198,2009-05-02 15:01:31,2,5,2,2009
472213,2009-05-02 15:02:14,2,5,2,2009
472228,2009-05-02 15:02:29,2,5,2,2009
472234,2009-05-02 15:04:54,2,5,2,2009
472240,2009-05-02 15:14:08,2,5,2,2009
472264,2009-05-02 15:15:30,2,5,2,2009
472273,2009-05-02 15:18:43,2,5,2,2009
472279,2009-05-02 15:18:58,2,5,2,2009
472294,2009-05-02 15:24:27,2,5,2,2009
472306,2009-05-02 15:27:57,2,5,2,2009
472315,2009-05-02 15:34:28,2,5,2,2009
472333,2009-05-02 15:34:55,2,5,2,2009
472354,2009-05-02 15:37:07,2,5,2,2009
472390,2009-05-02 15:45:24,2,5,2,2009
472420,2009-05-02 15:48:46,2,5,2,2009
472438,2009-05-02 15:48:55,2,5,2,2009
472453,2009-05-02 15:49:50,2,5,2,2009
472474,2009-05-02 15:54:45,2,5,2,2009
472504,2009-05-02 15:55:35,2,5,2,2009
472528,2009-05-02 15:56:23,2,5,2,2009
472570,2009-05-02 15:57:59,2,5,2,2009
472579,2009-05-02 15:59:14,2,5,2,2009
472603,2009-05-02 16:06:07,2,5,2,2009
472618,2009-05-02 16:08:38,2,5,2,2009
472639,2009-05-02 16:08:41,2,5,2,2009
472660,2009-05-02 16:09:04,2,5,2,2009
472675,2009-05-02 16:10:15,2,5,2,2009
472693,2009-05-02 16:10:18,2,5,2,2009
472708,2009-05-02 16:12:53,2,5,2,2009
472732,2009-05-02 16:13:43,2,5,2,2009
472744,2009-05-02 16:19:08,2,5,2,2009
472750,2009-05-02 16:19:22,2,5,2,2009
472756,2009-05-02 16:19:55,2,5,2,2009
472765,2009-05-02 16:20:05,2,5,2,2009
472777,2009-05-02 16:23:15,2,5,2,2009
472798,2009-05-02 16:25:50,2,5,2,2009
472822,2009-05-02 16:32:41,2,5,2,2009
472852,2009-05-02 16:39:41,2,5,2,2009
472864,2009-05-02 16:42:56,2,5,2,2009
472894,2009-05-02 16:47:58,2,5,2,2009
472912,2009-05-02 16:50:49,2,5,2,2009
472933,2009-05-02 16:51:34,2,5,2,2009
472942,2009-05-02 16:52:39,2,5,2,2009
472984,2009-05-02 16:55:13,2,5,2,2009
472993,2009-05-02 17:02:34,2,5,2,2009
473008,2009-05-02 17:04:59,2,5,2,2009
473026,2009-05-02 17:05:08,2,5,2,2009
473053,2009-05-02 17:07:58,2,5,2,2009
473095,2009-05-02 17:10:27,2,5,2,2009
473110,2009-05-02 17:11:03,2,5,2,2009
473137,2009-05-02 17:12:37,2,5,2,2009
473149,2009-05-02 17:13:19,2,5,2,2009
473161,2009-05-02 17:29:02,2,5,2,2009
473182,2009-05-02 17:30:24,2,5,2,2009
473194,2009-05-02 17:41:13,2,5,2,2009
473242,2009-05-02 17:52:02,2,5,2,2009
473257,2009-05-02 17:54:42,2,5,2,2009
473266,2009-05-02 17:55:05,2,5,2,2009
473284,2009-05-02 18:04:10,2,5,2,2009
473293,2009-05-02 18:07:07,2,5,2,2009
473314,2009-05-02 18:07:08,2,5,2,2009
473329,2009-05-02 18:11:25,2,5,2,2009
473335,2009-05-02 18:12:04,2,5,2,2009
473350,2009-05-02 18:15:55,2,5,2,2009
473359,2009-05-02 18:23:46,2,5,2,2009
473371,2009-05-02 18:30:59,2,5,2,2009
473380,2009-05-02 18:37:33,2,5,2,2009
473413,2009-05-02 18:44:04,2,5,2,2009
473425,2009-05-02 18:45:48,2,5,2,2009
473440,2009-05-02 18:45:55,2,5,2,2009
473452,2009-05-02 18:46:28,2,5,2,2009
473458,2009-05-02 18:47:18,2,5,2,2009
473485,2009-05-02 18:47:55,2,5,2,2009
473491,2009-05-02 18:49:04,2,5,2,2009
473500,2009-05-02 18:52:16,2,5,2,2009
473518,2009-05-02 18:52:22,2,5,2,2009
473533,2009-05-02 18:58:48,2,5,2,2009
473545,2009-05-02 19:07:49,2,5,2,2009
473554,2009-05-02 19:09:08,2,5,2,2009
473572,2009-05-02 19:13:43,2,5,2,2009
473602,2009-05-02 19:23:18,2,5,2,2009
473626,2009-05-02 19:30:07,2,5,2,2009
473638,2009-05-02 19:30:09,2,5,2,2009
473650,2009-05-02 19:36:10,2,5,2,2009
473656,2009-05-02 19:38:37,2,5,2,2009
473692,2009-05-02 19:40:30,2,5,2,2009
473707,2009-05-02 19:42:38,2,5,2,2009
473719,2009-05-02 19:45:20,2,5,2,2009
473728,2009-05-02 19:50:12,2,5,2,2009
473758,2009-05-02 19:51:14,2,5,2,2009
473770,2009-05-02 19:54:18,2,5,2,2009
473791,2009-05-02 19:55:38,2,5,2,2009
473809,2009-05-02 19:56:07,2,5,2,2009
473827,2009-05-02 19:56:13,2,5,2,2009
473845,2009-05-02 19:56:46,2,5,2,2009
473896,2009-05-02 19:57:27,2,5,2,2009
473926,2009-05-02 19:57:54,2,5,2,2009
473935,2009-05-02 20:04:30,2,5,2,2009
473983,2009-05-02 20:13:56,2,5,2,2009
473992,2009-05-02 20:26:49,2,5,2,2009
474010,2009-05-02 20:37:37,2,5,2,2009
474058,2009-05-02 20:42:40,2,5,2,2009
474070,2009-05-02 20:42:48,2,5,2,2009
474076,2009-05-02 20:49:39,2,5,2,2009
474091,2009-05-02 20:54:16,2,5,2,2009
474109,2009-05-02 20:58:49,2,5,2,2009
474121,2009-05-03 00:16:07,3,5,2,2009
474130,2009-05-03 00:16:27,3,5,2,2009
474145,2009-05-03 00:21:35,3,5,2,2009
474172,2009-05-03 00:21:53,3,5,2,2009
474199,2009-05-03 00:25:37,3,5,2,2009
474232,2009-05-03 00:28:29,3,5,2,2009
474253,2009-05-03 00:40:52,3,5,2,2009
474262,2009-05-03 00:47:40,3,5,2,2009
474274,2009-05-03 08:07:29,3,5,2,2009
474298,2009-05-03 08:16:46,3,5,2,2009
474313,2009-05-03 08:18:51,3,5,2,2009
474337,2009-05-03 08:27:27,3,5,2,2009
474385,2009-05-03 08:45:40,3,5,2,2009
474421,2009-05-03 08:50:55,3,5,2,2009
474436,2009-05-03 08:55:20,3,5,2,2009
474469,2009-05-03 09:04:27,3,5,2,2009
474496,2009-05-03 09:17:02,3,5,2,2009
474541,2009-05-03 09:26:16,3,5,2,2009
474547,2009-05-03 09:26:47,3,5,2,2009
474553,2009-05-03 09:30:18,3,5,2,2009
474586,2009-05-03 09:33:22,3,5,2,2009
474598,2009-05-03 09:34:40,3,5,2,2009
474619,2009-05-03 09:37:48,3,5,2,2009
474652,2009-05-03 09:40:59,3,5,2,2009
474724,2009-05-03 09:49:54,3,5,2,2009
474730,2009-05-03 09:55:54,3,5,2,2009
474763,2009-05-03 10:01:42,3,5,2,2009
474769,2009-05-03 10:01:47,3,5,2,2009
474787,2009-05-03 10:03:50,3,5,2,2009
474802,2009-05-03 10:04:47,3,5,2,2009
474841,2009-05-03 10:05:04,3,5,2,2009
474883,2009-05-03 10:07:40,3,5,2,2009
474907,2009-05-03 10:09:02,3,5,2,2009
474931,2009-05-03 10:10:19,3,5,2,2009
474955,2009-05-03 10:13:25,3,5,2,2009
474964,2009-05-03 10:14:15,3,5,2,2009
474976,2009-05-03 10:14:21,3,5,2,2009
474997,2009-05-03 10:21:53,3,5,2,2009
475036,2009-05-03 10:23:14,3,5,2,2009
475042,2009-05-03 10:35:09,3,5,2,2009
475057,2009-05-03 10:36:53,3,5,2,2009
475078,2009-05-03 10:37:16,3,5,2,2009
475117,2009-05-03 10:40:48,3,5,2,2009
475129,2009-05-03 10:43:16,3,5,2,2009
475168,2009-05-03 10:44:04,3,5,2,2009
475204,2009-05-03 10:46:53,3,5,2,2009
475210,2009-05-03 10:47:06,3,5,2,2009
475225,2009-05-03 10:50:41,3,5,2,2009
475285,2009-05-03 10:51:46,3,5,2,2009
475300,2009-05-03 10:56:48,3,5,2,2009
475312,2009-05-03 10:57:07,3,5,2,2009
475324,2009-05-03 10:59:31,3,5,2,2009
475339,2009-05-03 11:02:21,3,5,2,2009
475384,2009-05-03 11:03:05,3,5,2,2009
475414,2009-05-03 11:06:31,3,5,2,2009
475435,2009-05-03 11:09:52,3,5,2,2009
475450,2009-05-03 11:09:53,3,5,2,2009
475462,2009-05-03 11:12:06,3,5,2,2009
475474,2009-05-03 11:17:48,3,5,2,2009
475486,2009-05-03 11:19:44,3,5,2,2009
475495,2009-05-03 11:21:42,3,5,2,2009
475519,2009-05-03 11:22:48,3,5,2,2009
475540,2009-05-03 11:24:16,3,5,2,2009
475546,2009-05-03 11:30:31,3,5,2,2009
475555,2009-05-03 11:35:19,3,5,2,2009
475561,2009-05-03 11:35:34,3,5,2,2009
475585,2009-05-03 11:38:25,3,5,2,2009
475624,2009-05-03 11:39:14,3,5,2,2009
475663,2009-05-03 11:43:43,3,5,2,2009
475723,2009-05-03 11:49:26,3,5,2,2009
475738,2009-05-03 11:50:18,3,5,2,2009
475753,2009-05-03 11:52:02,3,5,2,2009
475780,2009-05-03 13:11:19,3,5,2,2009
475792,2009-05-03 13:12:28,3,5,2,2009
475801,2009-05-03 13:14:29,3,5,2,2009
475831,2009-05-03 13:15:28,3,5,2,2009
475858,2009-05-03 13:34:22,3,5,2,2009
475900,2009-05-03 13:44:17,3,5,2,2009
475915,2009-05-03 14:04:36,3,5,2,2009
475933,2009-05-03 14:06:06,3,5,2,2009
475942,2009-05-03 14:10:13,3,5,2,2009
475981,2009-05-03 14:13:12,3,5,2,2009
475996,2009-05-03 14:17:03,3,5,2,2009
476011,2009-05-03 14:23:04,3,5,2,2009
476017,2009-05-03 14:24:24,3,5,2,2009
476032,2009-05-03 14:26:12,3,5,2,2009
476038,2009-05-03 14:28:08,3,5,2,2009
476044,2009-05-03 14:34:08,3,5,2,2009
476071,2009-05-03 14:40:07,3,5,2,2009
476074,2009-05-03 14:41:13,3,5,2,2009
476095,2009-05-03 14:42:30,3,5,2,2009
476101,2009-05-03 14:49:16,3,5,2,2009
476110,2009-05-03 14:54:07,3,5,2,2009
476128,2009-05-03 14:57:08,3,5,2,2009
476155,2009-05-03 15:02:11,3,5,2,2009
476176,2009-05-03 15:05:26,3,5,2,2009
476218,2009-05-03 15:07:59,3,5,2,2009
476230,2009-05-03 15:08:38,3,5,2,2009
476236,2009-05-03 15:09:09,3,5,2,2009
476248,2009-05-03 15:09:23,3,5,2,2009
476260,2009-05-03 15:10:41,3,5,2,2009
476314,2009-05-03 15:13:45,3,5,2,2009
476323,2009-05-03 15:17:19,3,5,2,2009
476353,2009-05-03 15:19:33,3,5,2,2009
476362,2009-05-03 15:21:05,3,5,2,2009
476377,2009-05-03 15:22:46,3,5,2,2009
476434,2009-05-03 15:23:37,3,5,2,2009
476449,2009-05-03 15:32:08,3,5,2,2009
476458,2009-05-03 15:33:33,3,5,2,2009
476476,2009-05-03 15:37:21,3,5,2,2009
476491,2009-05-03 15:41:40,3,5,2,2009
476509,2009-05-03 15:43:35,3,5,2,2009
476518,2009-05-03 15:47:20,3,5,2,2009
476551,2009-05-03 15:47:43,3,5,2,2009
476569,2009-05-03 15:48:39,3,5,2,2009
476587,2009-05-03 15:52:57,3,5,2,2009
476605,2009-05-03 15:53:35,3,5,2,2009
476617,2009-05-03 15:54:42,3,5,2,2009
476641,2009-05-03 15:55:38,3,5,2,2009
476671,2009-05-03 15:55:55,3,5,2,2009
476686,2009-05-03 16:01:53,3,5,2,2009
476707,2009-05-03 16:04:15,3,5,2,2009
476716,2009-05-03 16:05:57,3,5,2,2009
476737,2009-05-03 16:09:09,3,5,2,2009
476779,2009-05-03 16:10:12,3,5,2,2009
476791,2009-05-03 16:14:53,3,5,2,2009
476830,2009-05-03 16:15:45,3,5,2,2009
476845,2009-05-03 16:15:58,3,5,2,2009
476884,2009-05-03 16:17:36,3,5,2,2009
476902,2009-05-03 16:28:34,3,5,2,2009
476944,2009-05-03 16:30:35,3,5,2,2009
476953,2009-05-03 16:31:29,3,5,2,2009
476962,2009-05-03 16:35:10,3,5,2,2009
476971,2009-05-03 16:35:38,3,5,2,2009
476986,2009-05-03 16:37:14,3,5,2,2009
477007,2009-05-03 16:38:44,3,5,2,2009
477019,2009-05-03 16:40:31,3,5,2,2009
477028,2009-05-03 16:44:35,3,5,2,2009
477046,2009-05-03 16:48:03,3,5,2,2009
477064,2009-05-03 16:53:37,3,5,2,2009
477073,2009-05-03 16:58:08,3,5,2,2009
477085,2009-05-03 16:59:50,3,5,2,2009
477100,2009-05-03 17:02:41,3,5,2,2009
477118,2009-05-03 17:08:06,3,5,2,2009
477133,2009-05-03 17:15:58,3,5,2,2009
477157,2009-05-03 17:19:16,3,5,2,2009
477190,2009-05-03 17:30:30,3,5,2,2009
477256,2009-05-03 17:43:17,3,5,2,2009
477274,2009-05-03 17:48:22,3,5,2,2009
477295,2009-05-03 17:51:43,3,5,2,2009
477304,2009-05-03 17:52:20,3,5,2,2009
477310,2009-05-03 17:53:30,3,5,2,2009
477319,2009-05-03 17:59:14,3,5,2,2009
477334,2009-05-03 18:06:41,3,5,2,2009
477364,2009-05-03 18:10:23,3,5,2,2009
477370,2009-05-03 18:15:53,3,5,2,2009
477391,2009-05-03 18:18:06,3,5,2,2009
477406,2009-05-03 18:19:55,3,5,2,2009
477451,2009-05-03 18:20:33,3,5,2,2009
477508,2009-05-03 18:24:19,3,5,2,2009
477535,2009-05-03 18:29:10,3,5,2,2009
477559,2009-05-03 18:32:17,3,5,2,2009
477571,2009-05-03 18:32:44,3,5,2,2009
477586,2009-05-03 18:33:45,3,5,2,2009
477598,2009-05-03 18:34:38,3,5,2,2009
477628,2009-05-03 18:36:40,3,5,2,2009
477634,2009-05-03 18:37:42,3,5,2,2009
477646,2009-05-03 18:42:49,3,5,2,2009
477655,2009-05-03 18:43:26,3,5,2,2009
477679,2009-05-03 18:43:30,3,5,2,2009
477691,2009-05-03 18:44:26,3,5,2,2009
477697,2009-05-03 18:47:47,3,5,2,2009
477730,2009-05-03 18:55:19,3,5,2,2009
477757,2009-05-03 18:55:48,3,5,2,2009
477790,2009-05-03 19:04:13,3,5,2,2009
477808,2009-05-03 19:10:10,3,5,2,2009
477820,2009-05-03 19:12:23,3,5,2,2009
477832,2009-05-03 19:13:39,3,5,2,2009
477841,2009-05-03 19:14:06,3,5,2,2009
477898,2009-05-03 19:19:22,3,5,2,2009
477913,2009-05-03 19:20:28,3,5,2,2009
477946,2009-05-03 19:22:02,3,5,2,2009
477961,2009-05-03 19:32:07,3,5,2,2009
477997,2009-05-03 19:34:10,3,5,2,2009
478024,2009-05-03 19:35:06,3,5,2,2009
478036,2009-05-03 19:36:39,3,5,2,2009
478042,2009-05-03 19:47:11,3,5,2,2009
478048,2009-05-03 19:51:43,3,5,2,2009
478057,2009-05-03 19:56:46,3,5,2,2009
478069,2009-05-03 19:59:22,3,5,2,2009
478084,2009-05-03 20:13:12,3,5,2,2009
478099,2009-05-03 20:15:16,3,5,2,2009
478105,2009-05-03 20:20:59,3,5,2,2009
478114,2009-05-03 20:26:19,3,5,2,2009
478120,2009-05-03 20:29:03,3,5,2,2009
478138,2009-05-03 20:31:02,3,5,2,2009
478165,2009-05-03 20:46:13,3,5,2,2009
478180,2009-05-03 20:46:40,3,5,2,2009
478192,2009-05-03 20:58:18,3,5,2,2009
478207,2009-05-04 00:28:08,4,5,2,2009
478216,2009-05-04 00:30:21,4,5,2,2009
478225,2009-05-04 00:35:08,4,5,2,2009
478249,2009-05-04 00:36:11,4,5,2,2009
478267,2009-05-04 00:41:04,4,5,2,2009
478279,2009-05-04 00:44:53,4,5,2,2009
478297,2009-05-04 00:47:59,4,5,2,2009
478315,2009-05-04 08:14:22,4,5,2,2009
478339,2009-05-04 08:43:21,4,5,2,2009
478345,2009-05-04 08:53:26,4,5,2,2009
478378,2009-05-04 09:01:50,4,5,2,2009
478390,2009-05-04 09:04:14,4,5,2,2009
478399,2009-05-04 09:20:14,4,5,2,2009
478417,2009-05-04 09:20:21,4,5,2,2009
478429,2009-05-04 09:23:34,4,5,2,2009
478453,2009-05-04 09:27:44,4,5,2,2009
478522,2009-05-04 09:31:02,4,5,2,2009
478540,2009-05-04 09:34:06,4,5,2,2009
478555,2009-05-04 09:41:34,4,5,2,2009
478564,2009-05-04 09:45:26,4,5,2,2009
478582,2009-05-04 09:47:27,4,5,2,2009
478597,2009-05-04 09:51:17,4,5,2,2009
478612,2009-05-04 09:51:58,4,5,2,2009
478660,2009-05-04 09:56:06,4,5,2,2009
478678,2009-05-04 09:57:14,4,5,2,2009
478687,2009-05-04 09:57:48,4,5,2,2009
478693,2009-05-04 09:58:57,4,5,2,2009
478705,2009-05-04 10:02:37,4,5,2,2009
478717,2009-05-04 10:02:56,4,5,2,2009
478723,2009-05-04 10:03:12,4,5,2,2009
478756,2009-05-04 10:05:21,4,5,2,2009
478774,2009-05-04 10:05:56,4,5,2,2009
478789,2009-05-04 10:06:17,4,5,2,2009
478801,2009-05-04 10:06:28,4,5,2,2009
478834,2009-05-04 10:08:18,4,5,2,2009
478849,2009-05-04 10:09:50,4,5,2,2009
478861,2009-05-04 10:13:50,4,5,2,2009
478876,2009-05-04 10:19:17,4,5,2,2009
478894,2009-05-04 10:19:59,4,5,2,2009
478915,2009-05-04 10:23:45,4,5,2,2009
478924,2009-05-04 10:32:46,4,5,2,2009
478942,2009-05-04 10:36:50,4,5,2,2009
478948,2009-05-04 10:41:15,4,5,2,2009
478954,2009-05-04 10:41:56,4,5,2,2009
478960,2009-05-04 10:45:19,4,5,2,2009
478966,2009-05-04 10:50:10,4,5,2,2009
478978,2009-05-04 11:04:42,4,5,2,2009
478987,2009-05-04 11:05:06,4,5,2,2009
478993,2009-05-04 11:07:26,4,5,2,2009
479059,2009-05-04 11:11:48,4,5,2,2009
479074,2009-05-04 11:11:58,4,5,2,2009
479092,2009-05-04 11:12:52,4,5,2,2009
479125,2009-05-04 11:16:29,4,5,2,2009
479131,2009-05-04 11:18:33,4,5,2,2009
479164,2009-05-04 11:20:48,4,5,2,2009
479200,2009-05-04 11:30:17,4,5,2,2009
479215,2009-05-04 11:34:52,4,5,2,2009
479254,2009-05-04 11:35:08,4,5,2,2009
479260,2009-05-04 11:40:24,4,5,2,2009
479266,2009-05-04 11:47:32,4,5,2,2009
479281,2009-05-04 11:47:52,4,5,2,2009
479320,2009-05-04 11:51:47,4,5,2,2009
479350,2009-05-04 11:56:45,4,5,2,2009
479365,2009-05-04 11:58:44,4,5,2,2009
479410,2009-05-04 11:58:52,4,5,2,2009
479428,2009-05-04 11:59:41,4,5,2,2009
479449,2009-05-04 13:01:16,4,5,2,2009
479467,2009-05-04 13:01:29,4,5,2,2009
479476,2009-05-04 13:03:23,4,5,2,2009
479512,2009-05-04 13:04:30,4,5,2,2009
479527,2009-05-04 13:06:48,4,5,2,2009
479545,2009-05-04 13:12:04,4,5,2,2009
479554,2009-05-04 13:14:58,4,5,2,2009
479572,2009-05-04 13:43:40,4,5,2,2009
479584,2009-05-04 13:44:39,4,5,2,2009
479593,2009-05-04 13:56:32,4,5,2,2009
479608,2009-05-04 14:01:29,4,5,2,2009
479662,2009-05-04 14:02:49,4,5,2,2009
479671,2009-05-04 14:05:22,4,5,2,2009
479692,2009-05-04 14:05:44,4,5,2,2009
479701,2009-05-04 14:06:26,4,5,2,2009
479725,2009-05-04 14:07:29,4,5,2,2009
479734,2009-05-04 14:09:09,4,5,2,2009
479752,2009-05-04 14:10:06,4,5,2,2009
479767,2009-05-04 14:11:41,4,5,2,2009
479776,2009-05-04 14:11:58,4,5,2,2009
479815,2009-05-04 14:12:32,4,5,2,2009
479836,2009-05-04 14:13:54,4,5,2,2009
479884,2009-05-04 14:14:11,4,5,2,2009
479902,2009-05-04 14:14:24,4,5,2,2009
479932,2009-05-04 14:15:57,4,5,2,2009
479941,2009-05-04 14:16:24,4,5,2,2009
479959,2009-05-04 14:20:59,4,5,2,2009
479971,2009-05-04 14:23:39,4,5,2,2009
480004,2009-05-04 14:24:15,4,5,2,2009
480019,2009-05-04 14:27:16,4,5,2,2009
480031,2009-05-04 14:40:40,4,5,2,2009
480046,2009-05-04 14:44:58,4,5,2,2009
480058,2009-05-04 14:48:29,4,5,2,2009
480127,2009-05-04 14:49:12,4,5,2,2009
480148,2009-05-04 14:50:31,4,5,2,2009
480160,2009-05-04 14:52:36,4,5,2,2009
480172,2009-05-04 14:58:10,4,5,2,2009
480187,2009-05-04 15:04:36,4,5,2,2009
480208,2009-05-04 15:06:17,4,5,2,2009
480238,2009-05-04 15:07:02,4,5,2,2009
480256,2009-05-04 15:11:39,4,5,2,2009
480271,2009-05-04 15:11:53,4,5,2,2009
480280,2009-05-04 15:17:10,4,5,2,2009
480289,2009-05-04 15:22:32,4,5,2,2009
480295,2009-05-04 15:25:33,4,5,2,2009
480301,2009-05-04 15:27:30,4,5,2,2009
480316,2009-05-04 15:29:04,4,5,2,2009
480337,2009-05-04 15:30:02,4,5,2,2009
480382,2009-05-04 15:32:35,4,5,2,2009
480391,2009-05-04 15:41:31,4,5,2,2009
480409,2009-05-04 15:46:57,4,5,2,2009
480415,2009-05-04 15:50:04,4,5,2,2009
480433,2009-05-04 15:52:49,4,5,2,2009
480442,2009-05-04 15:53:41,4,5,2,2009
480475,2009-05-04 15:56:20,4,5,2,2009
480490,2009-05-04 15:58:22,4,5,2,2009
480520,2009-05-04 16:02:59,4,5,2,2009
480532,2009-05-04 16:11:42,4,5,2,2009
480547,2009-05-04 16:12:41,4,5,2,2009
480565,2009-05-04 16:14:33,4,5,2,2009
480580,2009-05-04 16:16:29,4,5,2,2009
480589,2009-05-04 16:16:42,4,5,2,2009
480634,2009-05-04 16:22:29,4,5,2,2009
480652,2009-05-04 16:23:19,4,5,2,2009
480664,2009-05-04 16:28:23,4,5,2,2009
480682,2009-05-04 16:29:04,4,5,2,2009
480700,2009-05-04 16:29:20,4,5,2,2009
480709,2009-05-04 16:34:22,4,5,2,2009
480730,2009-05-04 16:45:15,4,5,2,2009
480745,2009-05-04 16:45:25,4,5,2,2009
480763,2009-05-04 16:49:28,4,5,2,2009
480778,2009-05-04 16:50:53,4,5,2,2009
480787,2009-05-04 16:51:37,4,5,2,2009
480793,2009-05-04 17:04:27,4,5,2,2009
480808,2009-05-04 17:10:19,4,5,2,2009
480823,2009-05-04 17:13:36,4,5,2,2009
480832,2009-05-04 17:20:17,4,5,2,2009
480850,2009-05-04 17:22:49,4,5,2,2009
480874,2009-05-04 17:23:11,4,5,2,2009
480889,2009-05-04 17:23:29,4,5,2,2009
480901,2009-05-04 17:26:54,4,5,2,2009
480916,2009-05-04 17:38:57,4,5,2,2009
480940,2009-05-04 17:41:58,4,5,2,2009
480967,2009-05-04 17:46:53,4,5,2,2009
480982,2009-05-04 17:47:21,4,5,2,2009
480994,2009-05-04 17:47:27,4,5,2,2009
481054,2009-05-04 17:49:33,4,5,2,2009
481096,2009-05-04 17:56:27,4,5,2,2009
481108,2009-05-04 18:01:57,4,5,2,2009
481123,2009-05-04 18:04:06,4,5,2,2009
481129,2009-05-04 18:04:38,4,5,2,2009
481138,2009-05-04 18:05:01,4,5,2,2009
481147,2009-05-04 18:08:26,4,5,2,2009
481162,2009-05-04 18:09:38,4,5,2,2009
481195,2009-05-04 18:09:41,4,5,2,2009
481210,2009-05-04 18:10:43,4,5,2,2009
481219,2009-05-04 18:13:31,4,5,2,2009
481231,2009-05-04 18:14:35,4,5,2,2009
481282,2009-05-04 18:16:41,4,5,2,2009
481324,2009-05-04 18:28:08,4,5,2,2009
481342,2009-05-04 18:40:35,4,5,2,2009
481360,2009-05-04 18:42:31,4,5,2,2009
481378,2009-05-04 18:44:11,4,5,2,2009
481405,2009-05-04 18:44:18,4,5,2,2009
481423,2009-05-04 18:45:32,4,5,2,2009
481450,2009-05-04 18:46:01,4,5,2,2009
481456,2009-05-04 18:52:11,4,5,2,2009
481489,2009-05-04 18:52:26,4,5,2,2009
481513,2009-05-04 18:53:29,4,5,2,2009
481537,2009-05-04 18:57:50,4,5,2,2009
481549,2009-05-04 19:06:11,4,5,2,2009
481558,2009-05-04 19:07:31,4,5,2,2009
481576,2009-05-04 19:12:59,4,5,2,2009
481588,2009-05-04 19:17:43,4,5,2,2009
481603,2009-05-04 19:17:54,4,5,2,2009
481612,2009-05-04 19:23:35,4,5,2,2009
481621,2009-05-04 19:26:54,4,5,2,2009
481639,2009-05-04 19:27:34,4,5,2,2009
481657,2009-05-04 19:28:56,4,5,2,2009
481675,2009-05-04 19:30:17,4,5,2,2009
481681,2009-05-04 19:36:47,4,5,2,2009
481723,2009-05-04 19:39:31,4,5,2,2009
481744,2009-05-04 19:47:29,4,5,2,2009
481753,2009-05-04 19:48:15,4,5,2,2009
481780,2009-05-04 19:51:36,4,5,2,2009
481792,2009-05-04 19:53:21,4,5,2,2009
481798,2009-05-04 19:55:30,4,5,2,2009
481825,2009-05-04 19:56:53,4,5,2,2009
481843,2009-05-04 19:59:38,4,5,2,2009
481852,2009-05-04 20:15:57,4,5,2,2009
481858,2009-05-04 20:18:32,4,5,2,2009
481888,2009-05-04 20:25:50,4,5,2,2009
481921,2009-05-04 20:30:03,4,5,2,2009
481936,2009-05-04 20:38:23,4,5,2,2009
481978,2009-05-04 20:43:17,4,5,2,2009
482014,2009-05-04 20:59:57,4,5,2,2009
482020,2009-05-05 00:03:08,5,5,2,2009
482047,2009-05-05 00:08:37,5,5,2,2009
482065,2009-05-05 00:12:59,5,5,2,2009
482074,2009-05-05 00:19:49,5,5,2,2009
482098,2009-05-05 00:20:58,5,5,2,2009
482116,2009-05-05 00:24:57,5,5,2,2009
482128,2009-05-05 00:29:36,5,5,2,2009
482134,2009-05-05 00:32:44,5,5,2,2009
482182,2009-05-05 00:52:09,5,5,2,2009
482215,2009-05-05 00:52:29,5,5,2,2009
482233,2009-05-05 08:03:42,5,5,2,2009
482266,2009-05-05 08:22:52,5,5,2,2009
482272,2009-05-05 08:33:49,5,5,2,2009
482302,2009-05-05 08:35:41,5,5,2,2009
482329,2009-05-05 08:37:52,5,5,2,2009
482344,2009-05-05 08:43:31,5,5,2,2009
482362,2009-05-05 08:43:47,5,5,2,2009
482380,2009-05-05 08:46:51,5,5,2,2009
482395,2009-05-05 08:48:23,5,5,2,2009
482404,2009-05-05 08:48:51,5,5,2,2009
482416,2009-05-05 08:48:58,5,5,2,2009
482434,2009-05-05 08:51:06,5,5,2,2009
482443,2009-05-05 08:53:55,5,5,2,2009
482458,2009-05-05 09:03:40,5,5,2,2009
482491,2009-05-05 09:04:55,5,5,2,2009
482500,2009-05-05 09:09:33,5,5,2,2009
482515,2009-05-05 09:14:08,5,5,2,2009
482524,2009-05-05 09:14:23,5,5,2,2009
482536,2009-05-05 09:35:19,5,5,2,2009
482560,2009-05-05 09:37:37,5,5,2,2009
482578,2009-05-05 09:45:51,5,5,2,2009
482587,2009-05-05 09:52:23,5,5,2,2009
482605,2009-05-05 09:56:30,5,5,2,2009
482629,2009-05-05 09:59:17,5,5,2,2009
